"geneID" "annotation"
"ostta17g02075" " Plant specific eukaryotic initiation factor 4B n/a  Plant specific eukaryotic ir 4B"
"ostta17g02090" " Citrate synthase-like, small alpha subdomain"
"ostta17g02140" " Armadillo-type fold"
"ostta17g02280" " unnamed product"
"ostta17g02325" " Endonuclease/exonuclease/phosphatase n/a  Endonuclease/exonuclease/phosphatase"
"ostta17g02410" " Conserved oligomeric Golgi complex subunit 6 n/a  Conserved oligomeric Golgi co"
"ostta18g00030" " unnamed product"
"ostta18g00090" " unnamed product"
"ostta18g00100" " Tryptophan/tyrosine permease"
"ostta18g00130" " unnamed product"
"ostta18g00150" "  n/a  unnamed product"
"ostta18g00170" " Zinc finger, CCCH-type"
"ostta18g00240" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta18g00330" "  n/a  unnamed product"
"ostta18g00340" " unnamed product"
"ostta18g00350" " unnamed product"
"ostta18g00480" " Phenylalanyl-tRNA synthetase, class IIc, beta subunit, archae/euk cytosolic"
"ostta18g00560" " Phosphatidylinositol-4-phosphate 5-kinase, core n/a  Phosphatidylinositol-4-pho, core"
"ostta18g00650" "  n/a  unnamed product"
"ostta18g00660" " Pentapeptide repeat"
"ostta18g00680" " Pseudouridine synthase I, TruA"
"ostta18g00740" " FG-GAP repeat"
"ostta18g00750" " K Homology domain, type 1"
"ostta18g00910" " UAA transporter"
"ostta18g00930" " Regulator of chromosome condensation, RCC1"
"ostta18g01050" " Zinc finger, RING/FYVE/PHD-type"
"ostta18g01070" " SRP40, C-terminal n/a  SRP40, C-terminal"
"ostta18g01100" " S-adenosylmethionine-dependent methyltransferase"
"ostta18g01110" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta18g01210" " unnamed product"
"ostta18g01250" " Ferredoxin-NADP+ reductase n/a  Ferredoxin-NADP+ reductase"
"ostta18g01310" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta18g01330" " TPM domain"
"ostta18g01340" " GroES-like"
"ostta18g01620" " Helicase, C-terminal"
"ostta18g01640" " Mitochondrial substrate/solute carrier"
"ostta18g01660" " JmjC domain"
"ostta18g01730" " unnamed product"
"ostta18g01820" " THUMP"
"ostta18g01920" " unnamed product"
"ostta19g00060" " Alpha 1,4-glycosyltransferase domain n/a  Alpha 1,4-glycosyltransferase domain glycosyltransferase domain"
"ostta19g00120" " unnamed product"
"ostta19g00210" " unnamed product"
"ostta19g00290" " unnamed product"
"ostta19g00300" " unnamed product"
"ostta19g00330" " Galactosyl transferase"
"ostta19g00360" " unnamed product"
"ostta19g00370" " unnamed product"
"ostta19g00410" " Sulfotransferase"
"ostta19g00420" " unnamed product"
"ostta19g00430" " unnamed product"
"ostta19g00450" " Leucine-rich repeat"
"ostta19g00470" " Aminoglycoside phosphotransferase"
"ostta19g00500" " Glycoside hydrolase-type carbohydrate-binding, subgroup"
"ostta19g00555" " hypothetical protein"
"ostta20g00130" " Ribosomal protein S3Ae"
"ostta20g00140" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta20g00160" " Peroxisomal biogenesis factor 11"
"ostta20g00200" " Ammonium transporter, conserved site"
"ostta20g00220" " unnamed product"
"ostta20g00260" " Tetratricopeptide-like helical"
"ostta20g00270" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta20g00350" " Zinc finger, ZPR1-type"
"ostta20g00440" " Superoxide dismutase Cu/Zn / superoxide dismutase copper chaperone"
"ostta20g00470" " Superoxide dismutase Cu/Zn / superoxide dismutase copper chaperone"
"ostta20g00490" " Nucleotidyl transferase"
"ostta20g00550" " Methylthiotransferase/radical SAM-type protein"
"ostta20g00560" " Helicase, C-terminal"
"ostta20g00570" " Ribosomal protein L19"
"ostta20g00650" " Cornichon"
"ostta20g00695" " hypothetical protein"
"ostta20g00700" " Glycosyl hydrolase, five-bladed beta-propellor domain"
"ostta20g00895" " hypothetical protein"
"ostta20g00930" " unnamed product"
"ostta20g00960" " unnamed product"
"ostta20g00970" " Concanavalin A-like lectin/glucanase, subgroup"
