"geneID" "annotation"
"ostta18g01320" " Fumarate lyase n/a  Fumarate lyase"
"ostta18g01330" " TPM domain"
"ostta18g01380" " Phosphopantetheine attachment site n/a  Phosphopantetheine attachment site"
"ostta18g01450" " Bd3614-like deaminase N-terminal domain"
"ostta18g01500" " Leucine carboxyl methyltransferase n/a  Leucine carboxyl methyltransferase"
"ostta18g01530" " unnamed product"
"ostta18g01670" " unnamed product"
"ostta18g01740" " Ribosomal protein S21"
"ostta18g01900" " unnamed product"
"ostta18g01910" " FMN-binding split barrel"
"ostta18g01930" " Cytochrome b5-like heme/steroid binding domain"
"ostta19g00030" " Bacterial surface protein 26-residue repeat n/a  Bacterial surface protein 26-r"
"ostta19g00070" " Rhamnan synthesis F"
"ostta19g00080" " unnamed product"
"ostta19g00090" " unnamed product"
"ostta19g00100" " unnamed product"
"ostta19g00110" " NAD-dependent epimerase/dehydratase"
"ostta19g00120" " unnamed product"
"ostta19g00220" " unnamed product"
"ostta19g00230" " Alpha 1,4-glycosyltransferase domain"
"ostta19g00350" " Methyltransferase domain"
"ostta19g00400" " Triose-phosphate transporter domain"
"ostta19g00450" " Leucine-rich repeat"
"ostta19g00520" " Polyketide cyclase SnoaL-like domain"
"ostta19g00550" " unnamed product"
"ostta19g00580" " unnamed product"
"ostta19g00590" " unnamed product"
"ostta19g00600" " Domain of unknown function DUF23"
"ostta19g00610" " Cytidine monophosphate-N-acetylneuraminic acid hydroxylase"
"ostta19g00620" " unnamed product"
"ostta19g00630" " Galactosyl transferase"
"ostta19g00640" " unnamed product"
"ostta19g00650" " unnamed product"
"ostta20g00100" " Glycoside hydrolase, catalytic domain"
"ostta20g00130" " Ribosomal protein S3Ae"
"ostta20g00180" " Serine/threonine-protein kinase, active site"
"ostta20g00380" " Acyl-CoA N-acyltransferase"
"ostta20g00390" " unnamed product"
"ostta20g00420" " Thioredoxin-like fold"
"ostta20g00450" " unnamed product"
"ostta20g00500" " Major facilitator superfamily domain, general substrate transporter"
"ostta20g00510" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta20g00600" " Pseudouridine synthase I, TruA"
"ostta20g00660" " unnamed product"
"ostta20g00670" " unnamed product"
"ostta20g00690" " unnamed product"
"ostta20g00770" " Histone deacetylase superfamily"
"ostta20g00810" " Leucine-rich repeat"
"ostta20g00850" " High mobility group, HMG-I/HMG-Y"
"ostta20g00870" " Tetratricopeptide repeat"
"ostta20g00960" " unnamed product"
