"geneID" "annotation"
"ostta12g00140" " Nitrite/sulphite reductase iron-sulphur/siroheam-binding site"
"ostta12g00150" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta12g00160" " Heat shock protein 70 family n/a  Heat shock protein 70 family"
"ostta12g00190" " Thioredoxin-like fold"
"ostta12g00200" " Glutamine amidotransferase type 2 domain"
"ostta12g00260" " UBA-like"
"ostta12g00280" " unnamed product"
"ostta12g00290" " Hydroxy monocarboxylic acid anion dehydrogenase, HIBADH-type"
"ostta12g00350" " Helicase, C-terminal"
"ostta12g00380" " unnamed product"
"ostta12g00400" " Serine/threonine-protein kinase, active site"
"ostta12g00440" " NADH-quinone oxidoreductase, chain G, C-terminal"
"ostta12g00450" " Streptomyces cyclase/dehydrase"
"ostta12g00460" " unnamed product"
"ostta12g00490" " unnamed product"
"ostta12g00500" " Serine/threonine-protein kinase, active site"
"ostta12g00560" " Mad3/BUB1 homology region 1"
"ostta12g00580" " Ankyrin repeat"
"ostta12g00590" " Helicase, C-terminal"
"ostta12g00610" " Surfeit locus 1/Shy1"
"ostta12g00630" " Zinc finger, CCHC-type"
"ostta12g00650" " DNA glycosylase/AP lyase, H2TH DNA-binding"
"ostta12g00810" " UNC-50"
"ostta12g00860" " Methylthiotransferase/radical SAM-type protein"
"ostta12g00870" " Steroid receptor RNA activator-protein/coat protein complex II, Sec31"
"ostta12g00890" " XAP5 protein"
"ostta12g00900" " Phosphomethylpyrimidine kinase type-1"
"ostta12g00910" " ABC transporter type 1, transmembrane domain"
"ostta12g00960" " Hydroxyethylthiazole kinase"
"ostta12g00980" " Histone core"
"ostta12g00990" " Histone core"
"ostta12g01010" " KOW"
"ostta12g01030" " Tetrapyrrole biosynthesis, uroporphyrinogen III synthase"
"ostta12g01090" " Radical SAM, alpha/beta horseshoe"
"ostta12g01150" " Pleckstrin homology-like domain"
"ostta12g01190" " unnamed product"
"ostta12g01340" " Diacylglycerol acyltransferase"
"ostta12g01400" " unnamed product"
"ostta12g01410" " Alpha-ketoglutarate-dependent dioxygenase FTO, C-terminal"
"ostta12g01420" " Myb domain, plants"
"ostta12g01450" " BolA protein"
"ostta12g01460" " Ankyrin repeat"
"ostta12g01470" " Alpha/beta hydrolase fold-1"
"ostta12g01480" " hypothetical protein n/a  unnamed product"
"ostta12g01500" " Proteasome component PCI domain"
"ostta12g01530" " Serine/threonine dehydratase, pyridoxal-phosphate-binding site"
"ostta12g01540" " unnamed product"
"ostta12g01550" " Ribosome maturation factor RimP"
"ostta12g01560" " Mitochondrial substrate/solute carrier"
"ostta12g01610" " BolA protein"
"ostta12g01620" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g01690" " unnamed product"
"ostta12g01710" " Peptide chain release factor"
"ostta12g01730" " unnamed product"
"ostta12g01790" " Eukaryotic rRNA processing"
"ostta12g01840" " unnamed product"
"ostta12g01940" " RNA polymerase I associated factor, A49-like"
"ostta12g01980" " PUA-like domain"
"ostta12g02000" " Guanylate kinase"
"ostta12g02010" " Sof1-like protein"
"ostta12g02060" " Ribonuclease Zc3h12a-like"
"ostta12g02070" " FACT complex subunit Spt16p/Cdc68p"
"ostta12g02110" " IQ motif, EF-hand binding site"
"ostta12g02170" " Domain of unknown function DUF2431"
"ostta12g02220" " unnamed product"
"ostta12g02230" " Radical SAM"
"ostta12g02260" " Preprotein translocase SecG subunit"
"ostta12g02270" " unnamed product"
"ostta12g02280" " tRNA intron endonuclease, catalytic domain-like n/a  tRNA intron endonuclease, n-like"
"ostta12g02290" " Peptidase M18"
"ostta12g02310" " Acyl-CoA oxidase/dehydrogenase, central domain"
"ostta12g02360" " Histidine kinase-like ATPase, ATP-binding domain n/a  Histidine kinase-like ATPg domain"
"ostta12g02370" " Spore coat protein CotH"
"ostta12g02380" " unnamed product"
"ostta12g02450" " Ribosomal protein L13, eukaryotic/archaeal"
"ostta12g02490" " DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal"
"ostta12g02520" " Regulator of K+ conductance, N-terminal"
"ostta12g02610" " Shikimate dehydrogenase substrate binding, N-terminal"
"ostta12g02620" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g02660" " Phytanoyl-CoA dioxygenase n/a  Phytanoyl-CoA dioxygenase"
"ostta12g02665" " hypothetical protein"
"ostta12g02730" " Polyketide cyclase SnoaL-like domain"
"ostta12g02760" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta12g02800" " TRAM/LAG1/CLN8 homology domain n/a  TRAM/LAG1/CLN8 homology domain"
"ostta12g02850" " unnamed product"
"ostta12g02860" " unnamed product"
"ostta12g02870" " Nucleotide-binding, alpha-beta plait"
"ostta12g02890" " tRNA-dihydrouridine synthase"
"ostta12g02970" " Fumarate lyase, conserved site"
"ostta12g02980" " Glucosidase II beta subunit-like"
"ostta12g03010" " RNase L inhibitor RLI, possible metal-binding domain"
"ostta12g03030" " Helicase, C-terminal"
"ostta12g03060" " Cysteine synthase K/M"
"ostta12g03090" " unnamed product"
"ostta12g03100" " Ribosomal protein S16 domain"
"ostta12g03120" " Ribonuclease H-like domain"
"ostta12g03130" " unnamed product"
"ostta12g03150" " PWI domain"
"ostta13g00010" " unnamed product"
"ostta13g00090" " ATPase, AAA-type, core"
"ostta13g00100" " Pyrroline-5-carboxylate reductase"
"ostta13g00120" " DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta"
"ostta13g00130" " WD40/YVTN repeat-like-containing domain"
"ostta13g00140" " unnamed product"
"ostta13g00160" " NAD-dependent epimerase/dehydratase"
"ostta13g00170" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta13g00190" "' Pyridoxamine 5''-phosphate oxidase, probable FMN-dependent, Alr4036 family'"
"ostta13g00210" " Kae1/YgjD family"
"ostta13g00250" " Voltage-dependent channel, four helix bundle domain"
"ostta13g00260" " Ribosomal L11 methyltransferase, PrmA"
"ostta13g00290" " Glyoxalase I, conserved site"
"ostta13g00330" " Thioredoxin-like fold"
"ostta13g00370" " Pentapeptide repeat"
"ostta13g00380" " unnamed product"
"ostta13g00410" " Spo11/DNA topoisomerase VI, subunit A"
"ostta13g00430" " Tetratricopeptide-like helical"
"ostta13g00440" " Ankyrin repeat-containing domain"
"ostta13g00530" " ABC transporter, conserved site"
"ostta13g00650" " RmlC-like jelly roll fold"
"ostta13g00670" " Ribosomal protein L7Ae conserved site"
"ostta13g00680" " DnaJ domain"
"ostta13g00690" " unnamed product"
"ostta13g00700" " unnamed product"
"ostta13g00720" " Protein of unknown function DUF3727"
"ostta13g00740" " SANT/Myb domain"
"ostta13g00760" " Ribonuclease P"
"ostta13g00800" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta13g00830" " ABC transporter, conserved site"
"ostta13g00850" " Ribonuclease II/R"
"ostta13g00885" " hypothetical protein"
"ostta13g00890" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta13g00900" " Threonyl/alanyl tRNA synthetase, SAD"
"ostta13g00940" " unnamed product"
"ostta13g01000" " Cytochrome b-c1 complex subunit 9"
"ostta13g01010" " ENTH/VHS"
"ostta13g01080" " unnamed product"
"ostta13g01100" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta13g01190" " NUDIX hydrolase domain-like"
"ostta13g01220" " unnamed product"
"ostta13g01230" " WD40 repeat"
"ostta13g01240" " Helicase, C-terminal"
"ostta13g01300" " Zinc finger, RING-CH-type"
"ostta13g01310" " Homeobox domain"
"ostta13g01410" " unnamed product"
"ostta13g01440" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta13g01480" " unnamed product"
"ostta13g01500" " COP9 signalosome complex subunit 7"
"ostta13g01510" " G-protein beta WD-40 repeat"
"ostta13g01570" " Folylpolyglutamate synthetase"
"ostta13g01600" " Translation initiation factor 1A eIF-1A"
"ostta13g01620" " unnamed product"
"ostta13g01630" " Target SNARE coiled-coil domain"
"ostta13g01700" " AIR synthase-related protein, C-terminal domain"
"ostta13g01730" " MaoC-like domain"
"ostta13g01740" " unnamed product"
"ostta13g01800" " Equilibrative nucleoside transporter"
"ostta13g01810" " RNA C5-cytosine methyltransferase"
"ostta13g01890" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta13g01905" " hypothetical protein"
"ostta13g01920" " unnamed product"
"ostta13g01940" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta13g02000" " DNA-binding domain n/a  DNA-binding domain"
"ostta13g02060" " Helicase, C-terminal"
"ostta13g02090" " Adrenodoxin-NADP+ reductase"
"ostta13g02100" " unnamed product"
"ostta13g02140" " tRNA/rRNA methyltransferase, SpoU"
"ostta13g02165" " Fibronectin-binding A, N-terminal"
"ostta13g02200" " Amidohydrolase 1"
"ostta13g02230" " Chaperonin TCP-1, conserved site"
"ostta13g02290" " unnamed product"
"ostta13g02300" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta13g02320" " Ndr"
"ostta13g02360" " Tafazzin"
"ostta13g02410" " JmjC domain"
"ostta13g02420" " Mitochondrial substrate/solute carrier"
"ostta13g02430" " Beta-propeller repeat TECPR"
"ostta13g02450" " Protein phosphatase 2C"
"ostta13g02490" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g02520" " Helicase, C-terminal"
"ostta13g02670" " Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal"
"ostta13g02680" " Nicotinamide N-methyltransferase-like"
"ostta13g02710" " Tetratricopeptide-like helical"
"ostta13g02750" " unnamed product"
"ostta13g02770" " Protein of unknown function DUF4602"
"ostta13g02780" " Armadillo-type fold"
"ostta13g02840" " Dual specificity phosphatase, subgroup, catalytic domain"
"ostta13g02890" " Quinonprotein alcohol dehydrogenase-like superfamily n/a  Quinonprotein alcohollike superfamily"
"ostta13g02950" " UBA-like"
"ostta13g02970" " Chaperone tailless complex polypeptide 1 TCP-1 n/a  Chaperone tailless complex CP-1"
"ostta13g02980" " Ribosome-associated, YjgA n/a  Ribosome-associated, YjgA"
"ostta13g02985" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta13g03000" " Anticodon-binding domain"
"ostta13g03030" " Microsomal signal peptidase 12kDa subunit"
"ostta14g00030" " Proteasome B-type subunit"
"ostta14g00040" " Ankyrin repeat"
"ostta14g00055" "  n/a  hypothetical protein"
"ostta14g00060" " Ankyrin repeat   Ankyrin repeat   Ankyrin repeat n/a  Ankyrin repeat n/a  Ankyr"
"ostta14g00066" "  n/a  hypothetical protein"
"ostta14g00090" " Armadillo-type fold"
"ostta14g00130" " Histidine phosphatase superfamily, clade-1"
"ostta14g00140" " Anticodon-binding"
"ostta14g00160" " Protein prenyltransferase, alpha subunit"
"ostta14g00240" " unnamed product"
"ostta14g00280" " Histidine phosphatase superfamily, clade-2"
"ostta14g00290" " RIO kinase, conserved site"
"ostta14g00300" " Splicing factor motif"
"ostta14g00330" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta14g00340" " Uroporphyrin-III C-methyltransferase"
"ostta14g00430" " unnamed product"
"ostta14g00440" " Ribosomal protein L33, conserved site"
"ostta14g00490" " Polyketide cyclase/dehydrase"
"ostta14g00500" " SAICAR synthetase"
"ostta14g00570" " unnamed product"
"ostta14g00590" " Ubiquitin-conjugating enzyme, E2"
"ostta14g00620" " Ribosomal protein S4/S9, N-terminal"
"ostta14g00640" " CRAL-TRIO domain"
"ostta14g00650" " SAM-dependent methyltransferase RsmI, conserved site n/a  SAM-dependent methylt, conserved site"
"ostta14g00660" " Ubiquitin-conjugating enzyme, active site"
"ostta14g00680" " unnamed product"
"ostta14g00690" " P-loop containing nucleoside triphosphate hydrolase"
"ostta14g00720" " Band 7 protein"
"ostta14g00730" " Nicotinamide N-methyltransferase-like"
"ostta14g00750" " Quinoprotein amine dehydrogenase, beta chain-like"
"ostta14g00760" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta14g00780" " Nucleolar, Nop52"
"ostta14g00795" " NADP-binding domain n/a  NADP-binding domain"
"ostta14g00820" " Thiamine pyrophosphate enzyme, C-terminal TPP-binding"
"ostta14g00860" " Pre-mRNA splicing Prp18-interacting factor n/a  Pre-mRNA splicing Prp18-interac"
"ostta14g00880" " Ribosomal protein S18"
"ostta14g00890" " Prefoldin"
"ostta14g00900" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta14g00930" " Fumarate lyase, conserved site"
"ostta14g00940" " DNA-directed RNA pol I, largest subunit"
"ostta14g00950" " Calcium/calmodulin-dependent/calcium-dependent protein kinase"
"ostta14g00990" " GTP-binding protein, ribosome biogenesis, YsxC"
"ostta14g01020" " Protein of unknown function DUF3172"
"ostta14g01080" " Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit n/a  Hisase/ATP phosphoribosyltransferase regulatory subunit"
"ostta14g01100" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding n/a  D-isomer specifd dehydrogenase, NAD-binding"
"ostta14g01110" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta14g01120" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta14g01140" " unnamed product"
"ostta14g01150" " HAD-like domain n/a  HAD-like domain"
"ostta14g01157" "  n/a  hypothetical protein"
"ostta14g01170" " GroES-like"
"ostta14g01180" " Protein of unknown function DUF92, TMEM19 n/a  Protein of unknown function DUF9"
"ostta14g01240" " Vps53-like, N-terminal"
"ostta14g01250" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta14g01290" " Saccharopine dehydrogenase / Homospermidine synthase"
"ostta14g01310" " unnamed product"
"ostta14g01320" " Pectinacetylesterase"
"ostta14g01345" " HSP20-like chaperone n/a  HSP20-like chaperone"
"ostta14g01355" " Pseudouridine synthase/archaeosine transglycosylase n/a  Pseudouridine synthaseansglycosylase"
"ostta14g01385" " Oxoglutarate/iron-dependent dioxygenase n/a  Oxoglutarate/iron-dependent dioxyg"
"ostta14g01387" " CDP-alcohol phosphatidyltransferase n/a  CDP-alcohol phosphatidyltransferase"
"ostta14g01400" " Zinc finger, PHD-finger"
"ostta14g01435" " Domain of unknown function DUF296 n/a  Domain of unknown function DUF296"
"ostta14g01460" " unnamed product"
"ostta14g01470" " unnamed product"
"ostta14g01485" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta14g01490" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta14g01500" " Ankyrin repeat"
"ostta14g01520" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta14g01540" " Zinc finger, ZZ-type"
"ostta14g01555" " RNA polymerase Rpb7, N-terminal n/a  RNA polymerase Rpb7, N-terminal"
"ostta14g01580" " Peptidase M32, carboxypeptidase Taq metallopeptidase"
"ostta14g01610" " Aminotransferase, class IV"
"ostta14g01660" " unnamed product"
"ostta14g01695" " GINS complex, subunit Psf1 n/a  GINS complex, subunit Psf1"
"ostta14g01810" " Helicase, C-terminal"
"ostta14g01820" " unnamed product"
"ostta14g01860" " unnamed product"
"ostta14g01930" " unnamed product"
"ostta14g01950" " Ribosomal protein L19"
"ostta14g01960" " Formyl transferase, N-terminal"
"ostta14g02040" " RNA C5-cytosine methyltransferase"
"ostta14g02080" " Tim10/DDP family zinc finger"
"ostta14g02120" " Maf-like protein"
"ostta14g02170" " unnamed product"
"ostta14g02190" "  n/a  unnamed product"
"ostta14g02197" " 6,7-dimethyl-8-ribityllumazine synthase n/a  6,7-dimethyl-8-ribityllumazine syn"
"ostta14g02210" " Nucleoporin, Nup133/Nup155-like, C-terminal"
"ostta14g02240" " Mur ligase, C-terminal"
"ostta14g02290" " unnamed product"
"ostta14g02300" " Ribosomal protein L20"
"ostta14g02310" " Ribosomal protein S8e/ribosomal biogenesis NSA2"
"ostta14g02340" " Mitochondrial substrate/solute carrier"
"ostta14g02345" " Zinc finger, RING/FYVE/PHD-type n/a  Zinc finger, RING/FYVE/PHD-type"
"ostta14g02460" " unnamed product"
"ostta14g02490" " WD40/YVTN repeat-like-containing domain n/a  WD40/YVTN repeat-like-containing d"
"ostta14g02510" " GPI mannosyltransferase"
"ostta14g02520" " unnamed product"
"ostta14g02550" " unnamed product"
"ostta14g02590" " Crotonase superfamily"
"ostta14g02635" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta14g02640" " Protein of unknown function DUF2048"
"ostta14g02650" " START-like domain"
"ostta14g02660" " Peptide chain release factor class I/class II"
"ostta14g02710" " Ribosomal RNA small subunit methyltransferase E"
"ostta14g02750" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta14g02790" " unnamed product"
"ostta14g02795" " Protein of unknown function DUF1499 n/a  Protein of unknown function DUF1499"
"ostta14g02830" " Snf7"
"ostta14g02845" " Six-bladed beta-propeller, TolB-like n/a  Six-bladed beta-propeller, TolB-like"
"ostta14g02870" " Synaptobrevin"
"ostta14g02890" " Isopentenyl-diphosphate delta-isomerase, type 1 n/a  Isopentenyl-diphosphate detype 1"
"ostta14g02935" " Zinc finger, C2H2-type matrin n/a  Zinc finger, C2H2-type matrin"
"ostta14g02940" " Zinc finger, C2H2-type matrin n/a  Zinc finger, C2H2-type matrin"
"ostta14g02960" " NLI interacting factor"
"ostta14g03030" " Nucleotide-diphospho-sugar transferase"
"ostta14g03040" " unnamed product"
"ostta15g00010" " G protein-coupled receptor GCR1 putative"
"ostta15g00045" " Ribosomal protein L37ae/L37e n/a  Ribosomal protein L37ae/L37e"
"ostta15g00080" " Translocation protein Sec63"
"ostta15g00150" " Nucleoside diphosphate kinase"
"ostta15g00210" " Protein of unknown function DUF4598"
"ostta15g00240" " unnamed product"
"ostta15g00290" " Domain of unknown function DUF4050"
"ostta15g00340" " unnamed product"
"ostta15g00360" " unnamed product"
"ostta15g00370" " unnamed product"
"ostta15g00375" " DNA-binding domain n/a  DNA-binding domain n/a  DNA-binding domain"
"ostta15g00405" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain n/a  Cyclophilin-lilyl cis-trans isomerase domain"
"ostta15g00410" " Acyl-CoA N-acyltransferase"
"ostta15g00420" " Proteasome B-type subunit"
"ostta15g00440" " Protein of unknown function DUF167"
"ostta15g00470" " Protein translocase complex, SecE/Sec61-gamma subunit"
"ostta15g00580" " unnamed product"
"ostta15g00590" " Zinc finger, RING-type, conserved site"
"ostta15g00610" " Major facilitator superfamily domain, general substrate transporter"
"ostta15g00620" " Proline-tRNA ligase, class IIa"
"ostta15g00630" " Nucleoporin Nup120/160"
"ostta15g00660" " unnamed product"
"ostta15g00670" " Serine/threonine-protein kinase, active site"
"ostta15g00700" "  n/a  unnamed product"
"ostta15g00740" " WD40 repeat"
"ostta15g00760" " Diphthamide synthesis, eukaryotic DPH1/archaeal DPH2 n/a  Diphthamide synthesisH1/archaeal DPH2"
"ostta15g00770" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g00790" " Pre-mRNA-processing protein PRP40"
"ostta15g00800" " Nucleotide-binding, alpha-beta plait"
"ostta15g00860" "  n/a  unnamed product"
"ostta15g00880" " Metal-dependent hydrolase, composite domain"
"ostta15g00920" " JmjC domain"
"ostta15g00930" " Ribosomal protein S5, N-terminal"
"ostta15g00940" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta15g00950" " G-protein beta WD-40 repeat n/a  G-protein beta WD-40 repeat n/a  G-protein betn/a  G-protein beta WD-40 repeat"
"ostta15g00980" " Armadillo-type fold"
"ostta15g01040" " unnamed product"
"ostta15g01075" "  n/a  hypothetical protein"
"ostta15g01100" " CRAL-TRIO domain"
"ostta15g01105" " Chaperonin-like RbcX n/a  Chaperonin-like RbcX"
"ostta15g01120" " unnamed product"
"ostta15g01130" " Autophagy-related protein 1010"
"ostta15g01190" "  n/a  unnamed product"
"ostta15g01300" " G-protein beta WD-40 repeat"
"ostta15g01350" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta15g01370" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta15g01430" " SANT/Myb domain"
"ostta15g01450" " Sterile alpha motif/pointed domain n/a  Sterile alpha motif/pointed domain"
"ostta15g01500" " Ribosomal protein L27/L41, mitochondrial n/a  Ribosomal protein L27/L41, mitoch"
"ostta15g01530" " unnamed product"
"ostta15g01540" " unnamed product"
"ostta15g01550" " Actin-binding, cofilin/tropomyosin type"
"ostta15g01560" " Uncharacterised domain NUC173"
"ostta15g01570" " unnamed product"
"ostta15g01590" " PDZ domain"
"ostta15g01620" " Acyl-CoA N-acyltransferase"
"ostta15g01630" " Nucleotidyltransferase, class I, C-terminal-like"
"ostta15g01690" " [NiFe]-hydrogenase/urease maturation factor, Ni2-binding GTPase"
"ostta15g01710" " Sodium/solute symporter n/a  Sodium/solute symporter"
"ostta15g01730" " ABC transporter, conserved site"
"ostta15g01760" " Ribosomal protein S24/S35, mitochondrial, conserved domain n/a  Ribosomal proteochondrial, conserved domain"
"ostta15g01790" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g01820" " Peptidase M18"
"ostta15g01830" " Eukaryotic translation initiation factor 3 subunit B"
"ostta15g01840" " Pre-rRNA-processing protein TSR2"
"ostta15g01880" " WD40/YVTN repeat-like-containing domain"
"ostta15g01930" " Monothiol glutaredoxin-related"
"ostta15g01940" " unnamed product"
"ostta15g02000" " Thioredoxin-like fold"
"ostta15g02100" " Domain of unknown function DUF4399"
"ostta15g02110" " Protein of unknown function DUF3429"
"ostta15g02210" " Protein of unknown function DUF408 n/a  Protein of unknown function DUF408"
"ostta15g02220" " EB1, C-terminal"
"ostta15g02230" " Prolyl 4-hydroxylase, alpha subunit n/a  Prolyl 4-hydroxylase, alpha subunit"
"ostta15g02250" " Monooxygenase, FAD-binding"
"ostta15g02260" " unnamed product"
"ostta15g02280" " FF domain"
"ostta15g02320" " RNA methyltransferase TrmH family"
"ostta15g02325" " K Homology domain, type 1 n/a  K Homology domain, type 1"
"ostta15g02330" " Transcription initiation factor Rrn7 n/a  Transcription initiation factor Rrn7 ion initiation factor Rrn7 n/a  Transcription initiation factor Rrn7"
"ostta15g02380" " Methyltransferase type 11 n/a  Methyltransferase type 11"
"ostta15g02440" "  n/a  unnamed product"
"ostta15g02450" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta15g02455" " Mitochodrial transcription termination factor-related n/a  Mitochodrial transcrion factor-related"
"ostta15g02475" "  n/a  hypothetical protein"
"ostta15g02540" " Immunoglobulin-like fold"
"ostta15g02560" " 2-phosphoglycolate phosphatase, eukaryotic n/a  2-phosphoglycolate phosphatase,"
"ostta15g02570" " Nuclear condensin complex subunit 3, C-terminal domain n/a  Nuclear condensin c3, C-terminal domain"
"ostta15g02580" " Tetratricopeptide repeat-containing domain"
"ostta15g02590" " unnamed product"
"ostta15g02620" " ATP12, ATPase F1F0-assembly protein"
"ostta15g02630" " Ankyrin repeat domain-containing protein 13"
"ostta15g02660" " Apoptosis-antagonizing transcription factor, C-terminal"
"ostta15g02700" " LPS-induced tumor necrosis factor alpha factor"
"ostta15g02710" " unnamed product"
"ostta15g02740" " WD40 repeat"
"ostta15g02760" " Multiprotein bridging factor 1, N-terminal n/a  Multiprotein bridging factor 1,"
"ostta15g02795" " PDZ domain n/a  PDZ domain"
"ostta15g02800" " Leucine-rich repeat n/a  Leucine-rich repeat"
"ostta15g02840" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g02850" " Serine/threonine-protein kinase, active site"
"ostta15g02870" " Ribosomal protein L24e-related"
"ostta15g02875" " Thioredoxin-like fold n/a  Thioredoxin-like fold"
"ostta15g02880" " Endonuclease III-like, iron-sulphur cluster loop motif n/a  Endonuclease III-lir cluster loop motif"
"ostta15g02905" "  n/a  hypothetical protein"
"ostta16g00050" " Rubisco LS methyltransferase, substrate-binding domain n/a  Rubisco LS methyltrtrate-binding domain n/a  Rubisco LS methyltransferase, substrate-binding domain"
"ostta16g00100" " Ribosomal RNA-processing protein 7"
"ostta16g00140" "  n/a  unnamed product"
"ostta16g00150" " unnamed product"
"ostta16g00210" " Condensin complex subunit 2/barren"
"ostta16g00220" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta16g00240" " Serine/threonine-protein kinase, active site"
"ostta16g00250" " Helicase, C-terminal n/a  Helicase, C-terminal"
"ostta16g00260" " HSP20-like chaperone"
"ostta16g00270" " unnamed product"
"ostta16g00360" " Zinc finger, PHD-finger"
"ostta16g00390" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type n/a  Ribonucleoprotein LSyotic/archaea-type"
"ostta16g00405" " Ribosomal protein L7/L12, C-terminal n/a  Ribosomal protein L7/L12, C-terminal"
"ostta16g00410" " unnamed product"
"ostta16g00470" " Glutathione S-transferase, N-terminal"
"ostta16g00500" " unnamed product"
"ostta16g00540" " CAAX amino terminal protease n/a  CAAX amino terminal protease n/a  CAAX amino se"
"ostta16g00545" " Adaptor protein complex, sigma subunit n/a  Adaptor protein complex, sigma subu"
"ostta16g00560" " Dihydrodipicolinate reductase, N-terminal"
"ostta16g00570" " unnamed product"
"ostta16g00600" " Serine/threonine-protein kinase, active site"
"ostta16g00610" " Ribosomal RNA methyltransferase, Spb1, C-terminal n/a  Ribosomal RNA methyltranC-terminal"
"ostta16g00680" " unnamed product"
"ostta16g00690" " Forkhead-associated FHA domain"
"ostta16g00700" " Digestive organ expansion factor, predicted"
"ostta16g00720" " Protein of unknown function UPF0568"
"ostta16g00765" " Ubiquitin supergroup n/a  Ubiquitin supergroup"
"ostta16g00800" " Lipopolysaccharide-modifying protein"
"ostta16g00840" " unnamed product"
"ostta16g00870" " PBS lyase HEAT-like repeat"
"ostta16g00880" " Nucleotide-binding, alpha-beta plait"
"ostta16g00900" " unnamed product"
"ostta16g00940" " Methyltransferase domain"
"ostta16g00960" " Patatin/Phospholipase A2-related"
"ostta16g00980" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta16g00990" " NMD3"
"ostta16g01050" " Serine/threonine-protein kinase, active site"
"ostta16g01060" " Histone core"
"ostta16g01120" " Putative U6 snRNA phosphodiesterase"
"ostta16g01160" " Protein of unknown function DUF98"
"ostta16g01170" " Nucleolar complex protein 4"
"ostta16g01180" " U2 auxiliary factor small subunit"
"ostta16g01190" " Enhancer of polycomb-like, N-terminal"
"ostta16g01230" " Histone deacetylase superfamily"
"ostta16g01280" " Mago nashi protein"
"ostta16g01290" " Beta-lactamase-like n/a  Beta-lactamase-like"
"ostta16g01330" " Uncharacterised protein family Ycf66"
"ostta16g01350" " Ribonuclease H-like domain n/a  Ribonuclease H-like domain"
"ostta16g01380" " unnamed product"
"ostta16g01390" " Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III"
"ostta16g01410" " Ribosomal protein L4/L1e, eukaryotic/archaeal, conserved site"
"ostta16g01430" " unnamed product"
"ostta16g01465" "  n/a  hypothetical protein"
"ostta16g01480" " Tetrapyrrole methylase, subdomain 1"
"ostta16g01540" " Pyrimidine 5-nucleotidase"
"ostta16g01610" " Mitochondrial import protein TIM15"
"ostta16g01635" "  n/a  hypothetical protein"
"ostta16g01670" " Ribosomal protein L21e, conserved site n/a  Ribosomal protein L21e, conserved s"
"ostta16g01690" " 6-phosphogluconolactonase, DevB-type"
"ostta16g01700" " Chaperonin Cpn10, conserved site n/a  Chaperonin Cpn10, conserved site"
"ostta16g01720" " Ribosomal protein S16 domain n/a  Ribosomal protein S16 domain"
"ostta16g01730" " Ribosomal protein S21e n/a  Ribosomal protein S21e n/a  Ribosomal protein S21e"
"ostta16g01740" " unnamed product"
"ostta16g01750" "' 5''-3'' exonuclease, C-terminal domain'"
"ostta16g01760" " Brix domain n/a  Brix domain"
"ostta16g01780" " Uridylate kinase"
"ostta16g01790" " Mitochondrial substrate/solute carrier"
